MITF ChIP-seq Colo829,,,,,,,,,,,,,,,,,,
seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr14,35603985,35604364,380,*,MACS_peak_2675,56.41,"Intron (uc001wsy.2/9692, intron 4 of 7)",14,35591758,35743497,151740,1,9692,uc031qof.1,12227,ENSG00000100890,KIAA0391,KIAA0391
chr14,36560250,36560720,471,*,MACS_peak_2679,55.4,"Intron (uc031qog.1/101101773, intron 1 of 2)",14,36539633,36634494,94862,1,101101773,uc031qog.1,20617,ENSG00000257585,LINC00609,long intergenic non-protein coding RNA 609
chr14,39901380,39902041,662,*,MACS_peak_2682,59.87,Promoter (<=1kb),14,39865577,39901704,36128,2,254170,uc001wvk.3,0,ENSG00000165355,FBXO33,F-box protein 33
chr14,45366229,45366677,449,*,MACS_peak_2692,81.87,Promoter (<=1kb),14,45366507,45376460,9954,1,122525,uc001wvo.3,0,ENSG00000179476,C14orf28,chromosome 14 open reading frame 28
chr14,46600644,46601014,371,*,MACS_peak_2695,66.25,"Intron (uc031qoi.1/100506412, intron 1 of 5)",14,46533362,46971104,437743,1,100506412,uc031qoj.1,67282,ENSG00000258700,LINC00871,long intergenic non-protein coding RNA 871
chr14,47696143,47696713,571,*,MACS_peak_2696,113.8,"Intron (uc001wwi.4/161357, intron 2 of 16)",14,47308828,47812438,503611,2,161357,uc001wwi.4,115725,ENSG00000139915,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2
chr14,47739793,47740188,396,*,MACS_peak_2697,76.11,"Intron (uc001wwi.4/161357, intron 2 of 16)",14,47308828,47812438,503611,2,161357,uc001wwi.4,72250,ENSG00000139915,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2
chr14,47911378,47912144,767,*,MACS_peak_2698,50.29,"Intron (uc001wwj.4/161357, intron 1 of 16)",14,47308828,47812438,503611,2,161357,uc001wwi.4,-98940,ENSG00000139915,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2
chr14,48129263,48130102,840,*,MACS_peak_2699,76.14,"Intron (uc001wwj.4/161357, intron 1 of 16)",14,47308828,48144157,835330,2,161357,uc001wwj.4,14055,ENSG00000139915,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2
chr14,50087298,50087548,251,*,MACS_peak_2701,75.35,Promoter (<=1kb),14,50087489,50090199,2711,1,4247,uc001wwr.3,0,ENSG00000168282,MGAT2,"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
chr14,50234293,50234870,578,*,MACS_peak_2702,57.3,Promoter (<=1kb),14,50234787,50249856,15070,1,23588,uc001wwx.3,0,ENSG00000165516,KLHDC2,kelch domain containing 2
chr14,50359223,50359792,570,*,MACS_peak_2703,78.54,Promoter (<=1kb),14,50359736,50363772,4037,1,382,uc001wxg.4,0,ENSG00000165527,ARF6,ADP ribosylation factor 6
chr14,50458031,50458823,793,*,MACS_peak_2704,64.67,"Intron (uc001wxi.1/283551, intron 3 of 3)",14,50448430,50474238,25809,2,283551,uc001wxi.1,15415,ENSG00000214900,LINC01588,long intergenic non-protein coding RNA 1588
chr14,50801749,50802482,734,*,MACS_peak_2706,82.04,"Exon (uc010ant.2/27109, exon 6 of 6)",14,50785952,50802276,16325,1,27109,uc010ant.2,15797,ENSG00000125375,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)"
chr14,51373032,51373391,360,*,MACS_peak_2708,59.33,"Intron (uc001wyu.3/5836, intron 19 of 19)",14,51382543,51390818,8276,2,5836,uc010anz.1,17427,ENSG00000100504,PYGL,glycogen phosphorylase L
chr14,51387178,51387896,719,*,MACS_peak_2709,51.99,Promoter (2-3kb),14,51382543,51390818,8276,2,5836,uc010anz.1,2922,ENSG00000100504,PYGL,glycogen phosphorylase L
chr14,51974395,51975415,1021,*,MACS_peak_2712,66.27,"Intron (uc001wzb.4/122786, intron 1 of 14)",14,51955839,52197444,241606,1,122786,uc001wzb.4,18556,ENSG00000139926,FRMD6,FERM domain containing 6
chr14,52027466,52028232,767,*,MACS_peak_2713,92.4,"Intron (uc001wzb.4/122786, intron 1 of 14)",14,51921230,52066670,145441,2,100874185,uc031qon.1,38438,ENSG00000258537,FRMD6-AS2,FRMD6 antisense RNA 2
chr14,52389127,52390053,927,*,MACS_peak_2714,78.09,"Intron (uc001wzh.3/54331, intron 3 of 6)",14,52344310,52436518,92209,1,54331,uc001wzk.3,44817,ENSG00000186469,GNG2,G protein subunit gamma 2
chr14,52455631,52456367,737,*,MACS_peak_2715,51.22,Promoter (<=1kb),14,52456228,52471420,15193,1,51637,uc010aod.3,0,ENSG00000087302,RTRAF,"RNA transcription, translation and transport factor"
chr14,53150664,53151125,462,*,MACS_peak_2717,65.28,"Intron (uc001wzv.3/30001, intron 1 of 15)",14,53108605,53162419,53815,2,30001,uc001wzv.3,11294,ENSG00000197930,ERO1A,endoplasmic reticulum oxidoreductase 1 alpha
chr14,54955333,54956011,679,*,MACS_peak_2724,143.43,Promoter (<=1kb),14,54941209,54955744,14536,2,2764,uc021rtf.1,0,ENSG00000197045,GMFB,glia maturation factor beta
chr14,54976401,54976722,322,*,MACS_peak_2725,72.73,Promoter (<=1kb),14,54976587,55004554,27968,1,10668,uc010tra.1,0,ENSG00000100532,CGRRF1,cell growth regulator with ring finger domain 1
chr14,55094082,55094809,728,*,MACS_peak_2726,68.65,"Intron (uc001xba.3/23034, intron 1 of 1)",14,55034330,55260033,225704,1,23034,uc001xbc.3,59752,ENSG00000020577,SAMD4A,sterile alpha motif domain containing 4A
chr14,55191564,55192195,632,*,MACS_peak_2727,92.44,"Intron (uc001xbb.4/23034, intron 2 of 11)",14,55221506,55260033,38528,1,23034,uc001xbg.2,-29311,ENSG00000020577,SAMD4A,sterile alpha motif domain containing 4A
chr14,55240037,55240511,475,*,MACS_peak_2728,51.94,"Intron (uc001xbb.4/23034, intron 8 of 11)",14,55221506,55260033,38528,1,23034,uc001xbg.2,18531,ENSG00000020577,SAMD4A,sterile alpha motif domain containing 4A
chr14,55855475,55856595,1121,*,MACS_peak_2731,177.27,Promoter (1-2kb),14,55833109,55858020,24912,2,22863,uc001xbw.2,1425,ENSG00000126775,ATG14,autophagy related 14
chr14,56618968,56619549,582,*,MACS_peak_2733,50.22,"Intron (uc001xch.3/57161, intron 1 of 5)",14,56585093,56768031,182939,1,57161,uc001xch.3,33875,ENSG00000139946,PELI2,pellino E3 ubiquitin protein ligase family member 2
chr14,58549041,58549831,791,*,MACS_peak_2735,86.63,"Intron (uc001xdc.3/145407, intron 5 of 7)",14,58471391,58606132,134742,2,145407,uc001xdd.3,56301,ENSG00000139971,C14orf37,chromosome 14 open reading frame 37
chr14,58747574,58748582,1009,*,MACS_peak_2736,74.44,"Intron (uc010tro.2/145407, intron 2 of 8)",14,58470808,58764855,294048,2,145407,uc010tro.2,16273,ENSG00000139971,C14orf37,chromosome 14 open reading frame 37
chr14,58764091,58764698,608,*,MACS_peak_2737,91.37,Promoter (<=1kb),14,58470808,58764855,294048,2,145407,uc010tro.2,157,ENSG00000139971,C14orf37,chromosome 14 open reading frame 37
chr14,58893450,58894363,914,*,MACS_peak_2738,66.57,Promoter (<=1kb),14,58875370,58893960,18591,2,26520,uc010aph.3,0,ENSG00000100575,TIMM9,translocase of inner mitochondrial membrane 9
chr14,59656952,59657419,468,*,MACS_peak_2746,58.87,Promoter (1-2kb),14,59655450,59797406,141957,1,23002,uc001xeb.1,1502,ENSG00000100592,DAAM1,dishevelled associated activator of morphogenesis 1
chr14,59688100,59688819,720,*,MACS_peak_2747,134.14,"Intron (uc001xdy.4/23002, intron 1 of 1)",14,59655450,59797406,141957,1,23002,uc001xeb.1,32650,ENSG00000100592,DAAM1,dishevelled associated activator of morphogenesis 1
chr14,59744807,59745233,427,*,MACS_peak_2748,217.45,"Intron (uc001xea.2/23002, intron 2 of 24)",14,59730159,59838123,107965,1,23002,uc031qou.1,14648,ENSG00000100592,DAAM1,dishevelled associated activator of morphogenesis 1
chr14,60558368,60558913,546,*,MACS_peak_2749,56.14,Promoter (<=1kb),14,60558629,60601532,42904,1,64430,uc001xer.4,0,ENSG00000126773,PCNX4,pecanex homolog 4
chr14,61447645,61448134,490,*,MACS_peak_2752,76.7,Promoter (<=1kb),14,61447832,61519703,71872,1,145389,uc001xfg.2,0,ENSG00000139974,SLC38A6,solute carrier family 38 member 6
chr14,61664082,61664546,465,*,MACS_peak_2754,111.36,"Intron (uc010tsa.2/5583, intron 1 of 12)",14,61654287,62017698,363412,1,5583,uc010tsa.2,9795,ENSG00000027075,PRKCH,protein kinase C eta
chr14,61680052,61680622,571,*,MACS_peak_2755,66.42,"Intron (uc010tsa.2/5583, intron 1 of 12)",14,61654287,62017698,363412,1,5583,uc010tsa.2,25765,ENSG00000027075,PRKCH,protein kinase C eta
chr14,61905254,61905736,483,*,MACS_peak_2756,62.25,"Intron (uc010tsa.2/5583, intron 1 of 12)",14,61943885,62017698,73814,1,5583,uc010tsb.2,-38149,ENSG00000027075,PRKCH,protein kinase C eta
chr14,61939621,61940045,425,*,MACS_peak_2757,51.98,"Intron (uc010tsa.2/5583, intron 8 of 12)",14,61943885,62017698,73814,1,5583,uc010tsb.2,-3840,ENSG00000027075,PRKCH,protein kinase C eta
chr14,61969458,61970062,605,*,MACS_peak_2758,51.92,"Intron (uc010tsa.2/5583, intron 9 of 12)",14,61943885,62017698,73814,1,5583,uc010tsb.2,25573,ENSG00000027075,PRKCH,protein kinase C eta
chr14,62004092,62004860,769,*,MACS_peak_2759,52.94,"Intron (uc010tsa.2/5583, intron 11 of 12)",14,62010080,62017698,7619,1,5583,uc001xfo.3,-5220,ENSG00000027075,PRKCH,protein kinase C eta
chr14,62028535,62028951,417,*,MACS_peak_2761,72.95,"Exon (uc031qov.1/uc031qov.1, exon 4 of 4)",14,62037258,62121431,84174,1,400221,uc021rtz.1,-8307,ENSG00000232774,FLJ22447,uncharacterized LOC400221
chr14,62120319,62120625,307,*,MACS_peak_2762,106.76,"Exon (uc021rtz.1/400221, exon 3 of 3)",14,62162119,62193536,31418,1,3091,uc010tsc.1,-41494,ENSG00000100644,HIF1A,hypoxia inducible factor 1 alpha subunit
chr14,62161895,62162347,453,*,MACS_peak_2763,81.54,Promoter (<=1kb),14,62162119,62193536,31418,1,3091,uc010tsc.1,0,ENSG00000100644,HIF1A,hypoxia inducible factor 1 alpha subunit
chr14,62531455,62531773,319,*,MACS_peak_2765,86.71,"Intron (uc010tsd.1/83851, intron 2 of 5)",14,62546058,62568427,22370,1,83851,uc010tse.1,-14285,ENSG00000139973,SYT16,synaptotagmin 16
chr14,63670781,63671396,616,*,MACS_peak_2767,67.71,Promoter (<=1kb),14,63671102,63760230,89129,1,57381,uc001xgb.2,0,ENSG00000126785,RHOJ,ras homolog family member J
chr14,64108049,64108565,517,*,MACS_peak_2768,60.07,Promoter (<=1kb),14,64063757,64108641,44885,2,112840,uc001xgh.4,76,ENSG00000140006,WDR89,WD repeat domain 89
chr14,64400158,64400869,712,*,MACS_peak_2769,65.7,"Intron (uc001xgk.3/23224, intron 2 of 8)",14,64375816,64604719,228904,1,23224,uc021ruh.1,24342,ENSG00000054654,SYNE2,spectrin repeat containing nuclear envelope protein 2
chr14,64970304,64970918,615,*,MACS_peak_2770,52.29,Promoter (<=1kb),14,64970703,64991669,20967,1,22890,uc001xhh.4,0,ENSG00000126804,ZBTB1,zinc finger and BTB domain containing 1
chr14,65182188,65182742,555,*,MACS_peak_2773,51.9,"Intron (uc001xhn.1/26030, intron 1 of 14)",14,65171193,65211060,39868,1,26030,uc001xho.1,10995,ENSG00000126822,PLEKHG3,pleckstrin homology and RhoGEF domain containing G3
chr14,65190978,65191618,641,*,MACS_peak_2774,81.7,Promoter (2-3kb),14,65194311,65211060,16750,1,26030,uc001xhp.2,-2693,ENSG00000126822,PLEKHG3,pleckstrin homology and RhoGEF domain containing G3
chr14,65225363,65225817,455,*,MACS_peak_2775,86.58,"Intron (uc010aqi.3/6710, intron 13 of 17)",14,65204777,65211060,6284,1,26030,uc001xhq.1,20586,ENSG00000126822,PLEKHG3,pleckstrin homology and RhoGEF domain containing G3
chr14,65453493,65453870,378,*,MACS_peak_2776,56.62,Promoter (<=1kb),14,65453507,65529373,75867,1,2342,uc001xia.3,0,ENSG00000257365,FNTB,"farnesyltransferase, CAAX box, beta"
chr14,65568778,65569819,1042,*,MACS_peak_2777,72.77,Promoter (<=1kb),14,65472819,65569262,96444,2,4149,uc001xic.2,0,ENSG00000125952,MAX,MYC associated factor X
chr14,66041126,66041647,522,*,MACS_peak_2778,97.23,"Intron (uc001xin.3/2530, intron 3 of 10)",14,65879448,66210839,331392,1,2530,uc001xiq.3,161678,ENSG00000033170,FUT8,fucosyltransferase 8
chr14,67067106,67067665,560,*,MACS_peak_2780,155.27,"Intron (uc001xiw.3/10243, intron 1 of 10)",14,66974125,67648525,674401,1,10243,uc010tst.2,92981,ENSG00000171723,GPHN,gephyrin
chr14,67826311,67827260,950,*,MACS_peak_2781,54.77,Promoter (<=1kb),14,67827034,67853233,26200,1,1965,uc001xjg.3,0,ENSG00000134001,EIF2S1,eukaryotic translation initiation factor 2 subunit alpha
chr14,67863403,67864017,615,*,MACS_peak_2782,83.53,"Intron (uc001xjh.1/26499, intron 2 of 8)",14,67853700,67878828,25129,2,26499,uc001xjh.1,14811,ENSG00000100558,PLEK2,pleckstrin 2
chr14,67928202,67928634,433,*,MACS_peak_2783,73.66,"Intron (uc001xjj.1/161145, intron 5 of 6)",14,67853700,67878828,25129,2,26499,uc001xjh.1,-49374,ENSG00000100558,PLEK2,pleckstrin 2
chr14,68005892,68006302,411,*,MACS_peak_2784,86.47,"Intron (uc001xjl.1/57475, intron 1 of 28)",14,68000008,68056255,56248,1,57475,uc001xjl.1,5884,ENSG00000054690,PLEKHH1,"pleckstrin homology, MyTH4 and FERM domain containing H1"
chr14,68037269,68037550,282,*,MACS_peak_2785,76.28,Promoter (<=1kb),14,68037185,68056255,19071,1,57475,uc001xjn.1,84,ENSG00000054690,PLEKHH1,"pleckstrin homology, MyTH4 and FERM domain containing H1"
chr14,68160004,68160310,307,*,MACS_peak_2786,68.19,Promoter (2-3kb),14,68143519,68162510,18992,2,51109,uc001xjv.4,2200,ENSG00000072042,RDH11,retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
chr14,68171413,68171681,269,*,MACS_peak_2787,83,Promoter (2-3kb),14,68168603,68201168,32566,1,145226,uc001xjz.4,2810,ENSG00000139988,RDH12,retinol dehydrogenase 12 (all-trans/9-cis/11-cis)
chr14,68228737,68229433,697,*,MACS_peak_2788,72.6,Promoter (<=1kb),14,68217190,68228301,11112,2,23503,uc001xkb.3,-436,ENSG00000072121,ZFYVE26,zinc finger FYVE-type containing 26
chr14,68283012,68283738,727,*,MACS_peak_2789,108.51,Promoter (<=1kb),14,68213237,68283306,70070,2,23503,uc001xka.2,0,ENSG00000072121,ZFYVE26,zinc finger FYVE-type containing 26
chr14,68287162,68287759,598,*,MACS_peak_2790,113.42,Promoter (<=1kb),14,68286496,69196935,910440,1,5890,uc001xkg.2,666,ENSG00000182185,RAD51B,RAD51 paralog B
chr14,68407611,68407898,288,*,MACS_peak_2791,122.72,"Intron (uc001xkd.3/5890, intron 7 of 10)",14,68286496,69196935,910440,1,5890,uc001xkg.2,121115,ENSG00000182185,RAD51B,RAD51 paralog B
chr14,68579927,68580476,550,*,MACS_peak_2792,68.81,"Intron (uc001xkd.3/5890, intron 7 of 10)",14,68286496,69196935,910440,1,5890,uc001xkg.2,293431,ENSG00000182185,RAD51B,RAD51 paralog B
chr14,68599137,68599465,329,*,MACS_peak_2793,102.78,"Intron (uc001xkd.3/5890, intron 7 of 10)",14,68286496,69196935,910440,1,5890,uc001xkg.2,312641,ENSG00000182185,RAD51B,RAD51 paralog B
chr14,68832884,68833803,920,*,MACS_peak_2794,56.25,"Intron (uc001xkd.3/5890, intron 8 of 10)",14,69254372,69260631,6260,2,677,uc001xkh.2,426828,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
chr14,68844136,68844772,637,*,MACS_peak_2795,61.11,"Intron (uc001xkd.3/5890, intron 8 of 10)",14,69254372,69260631,6260,2,677,uc001xkh.2,415859,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
chr14,68907469,68907982,514,*,MACS_peak_2796,54.1,"Intron (uc001xkd.3/5890, intron 9 of 10)",14,69254372,69260631,6260,2,677,uc001xkh.2,352649,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
chr14,69050344,69050987,644,*,MACS_peak_2797,52.84,"Intron (uc001xkf.2/5890, intron 10 of 10)",14,69254372,69260631,6260,2,677,uc001xkh.2,209644,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
chr14,69065318,69066051,734,*,MACS_peak_2798,63.23,"Intron (uc001xkg.2/5890, intron 10 of 11)",14,69254372,69260631,6260,2,677,uc001xkh.2,194580,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
chr14,69143969,69144408,440,*,MACS_peak_2799,51.6,"Intron (uc001xkg.2/5890, intron 11 of 11)",14,69254372,69260631,6260,2,677,uc001xkh.2,116223,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
chr14,69259509,69260510,1002,*,MACS_peak_2801,64.38,Promoter (<=1kb),14,69254372,69260631,6260,2,677,uc001xkh.2,121,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1
chr14,69408517,69408903,387,*,MACS_peak_2802,77.72,"Intron (uc010ttb.2/87, intron 1 of 20)",14,69340840,69444283,103444,2,87,uc010ttb.2,35380,ENSG00000072110,ACTN1,actinin alpha 1
chr14,69560542,69561126,585,*,MACS_peak_2803,80.99,"Intron (uc001xkp.3/8816, intron 5 of 8)",14,69517637,69619914,102278,2,8816,uc001xkp.3,58788,ENSG00000139990,DCAF5,DDB1 and CUL4 associated factor 5
chr14,69985488,69986402,915,*,MACS_peak_2805,62.61,"Intron (uc010ttf.1/400224, intron 6 of 12)",14,69951471,69995215,43745,1,400224,uc010ttf.1,34017,ENSG00000175985,PLEKHD1,pleckstrin homology and coiled-coil domain containing D1
chr14,70154886,70155364,479,*,MACS_peak_2806,67.51,"Intron (uc001xlk.3/9766, intron 2 of 5)",14,70193619,70238722,45104,1,6430,uc001xll.3,-38255,ENSG00000100650,SRSF5,serine and arginine rich splicing factor 5
chr14,70255796,70256325,530,*,MACS_peak_2807,119.06,"Intron (uc001xlr.2/6554, intron 1 of 4)",14,70242552,70264006,21455,2,6554,uc001xlr.2,7681,ENSG00000100652,SLC10A1,solute carrier family 10 member 1
chr14,70824907,70825112,206,*,MACS_peak_2808,131.1,Promoter (1-2kb),14,70791798,70826448,34651,2,51241,uc001xmb.3,1336,ENSG00000133983,COX16,"COX16, cytochrome c oxidase assembly homolog"
chr14,70883645,70883895,251,*,MACS_peak_2809,106.26,Promoter (<=1kb),14,70791798,70883807,92010,2,100529257,uc021rvm.1,0,ENSG00000258644,SYNJ2BP-COX16,SYNJ2BP-COX16 readthrough
chr14,73175105,73175666,562,*,MACS_peak_2815,105.91,"Intron (uc001xnc.2/8110, intron 6 of 10)",14,73128568,73190813,62246,2,8110,uc001xnd.1,15147,ENSG00000205683,DPF3,double PHD fingers 3
chr14,73270834,73271460,627,*,MACS_peak_2816,95.65,"Intron (uc001xnc.2/8110, intron 1 of 10)",14,73128568,73190813,62246,2,8110,uc001xnd.1,-80021,ENSG00000205683,DPF3,double PHD fingers 3
chr14,73393549,73394084,536,*,MACS_peak_2817,50.64,Promoter (<=1kb),14,73393040,73426357,33318,1,26094,uc010ttt.2,509,ENSG00000119599,DCAF4,DDB1 and CUL4 associated factor 4
chr14,73493598,73494128,531,*,MACS_peak_2818,70.08,Promoter (<=1kb),14,73436159,73493920,57762,2,53349,uc001xnm.3,0,ENSG00000165861,ZFYVE1,zinc finger FYVE-type containing 1
chr14,73524985,73525769,785,*,MACS_peak_2819,69.56,Promoter (<=1kb),14,73525221,73567884,42664,1,58517,uc001xnn.4,0,ENSG00000119707,RBM25,RNA binding motif protein 25
chr14,73731639,73732051,413,*,MACS_peak_2820,50.82,Promoter (2-3kb),14,73729106,73741347,12242,1,89932,uc010arn.3,2533,ENSG00000100767,PAPLN,"papilin, proteoglycan like sulfated glycoprotein"
chr14,73944175,73944733,559,*,MACS_peak_2821,78.84,"Exon (uc001xoi.1/uc001xoi.1, exon 3 of 3)",14,73752933,73925286,172354,2,8650,uc001xoh.1,-18889,ENSG00000133961,NUMB,"NUMB, endocytic adaptor protein"
chr14,74252344,74253268,925,*,MACS_peak_2822,57.88,Promoter (<=1kb),14,74181825,74253896,72072,2,91748,uc001xou.3,628,ENSG00000156030,ELMSAN1,ELM2 and Myb/SANT domain containing 1
chr14,74551447,74552040,594,*,MACS_peak_2824,98.42,Promoter (<=1kb),14,74551656,74667117,115462,1,91750,uc001xpp.2,0,ENSG00000205659,LIN52,lin-52 DREAM MuvB core complex component
chr14,74959732,74960292,561,*,MACS_peak_2825,84.74,Promoter (<=1kb),14,74946643,74960084,13442,2,10577,uc001xpy.3,0,ENSG00000119655,NPC2,NPC intracellular cholesterol transporter 2
chr14,75372406,75372849,444,*,MACS_peak_2826,104.56,3' UTR,14,75372347,75376851,4505,2,83694,uc001xqx.1,4002,ENSG00000198208,RPS6KL1,ribosomal protein S6 kinase like 1
chr14,75601289,75601722,434,*,MACS_peak_2827,60.75,3' UTR,14,75548818,75593778,44961,2,91754,uc001xrl.3,-7511,ENSG00000119638,NEK9,NIMA related kinase 9
chr14,75613839,75614846,1008,*,MACS_peak_2828,108.12,Promoter (<=1kb),14,75598171,75614463,16293,2,10972,uc010asg.1,0,ENSG00000170348,TMED10,transmembrane p24 trafficking protein 10
chr14,75632534,75633207,674,*,MACS_peak_2829,92.52,"Intron (uc001xrm.1/10972, intron 1 of 4)",14,75598171,75643349,45179,2,10972,uc001xrm.1,10142,ENSG00000170348,TMED10,transmembrane p24 trafficking protein 10
chr14,75643117,75643990,874,*,MACS_peak_2830,91.77,Promoter (<=1kb),14,75598171,75643349,45179,2,10972,uc001xrm.1,0,ENSG00000170348,TMED10,transmembrane p24 trafficking protein 10
chr14,75760793,75761445,653,*,MACS_peak_2831,85.63,Promoter (<=1kb),14,75761107,75763111,2005,1,731223,uc001xrp.3,0,NA,LINC01220,long intergenic non-protein coding RNA 1220
chr14,76448155,76448497,343,*,MACS_peak_2832,69.1,Promoter (<=1kb),14,76429404,76448092,18689,2,7043,uc001xsd.3,-63,ENSG00000119699,TGFB3,transforming growth factor beta 3
chr14,76618692,76619279,588,*,MACS_peak_2833,63.94,Promoter (<=1kb),14,76618265,76643033,24769,1,55668,uc001xsj.1,427,ENSG00000089916,GPATCH2L,G-patch domain containing 2 like
chr14,77278793,77279678,886,*,MACS_peak_2834,110.77,Promoter (<=1kb),14,77253586,77279283,25698,2,23357,uc001xsv.3,0,ENSG00000013523,ANGEL1,angel homolog 1
chr14,77336049,77336617,569,*,MACS_peak_2835,54.04,3' UTR,14,77297546,77323818,26273,1,145497,uc010tvh.1,38503,ENSG00000100565,LRRC74A,leucine rich repeat containing 74A
chr14,77563853,77565004,1152,*,MACS_peak_2839,65.44,Promoter (<=1kb),14,77564578,77583629,19052,1,85457,uc001xtc.1,0,ENSG00000198894,CIPC,CLOCK interacting pacemaker
chr14,77923875,77924440,566,*,MACS_peak_2840,51.35,Promoter (<=1kb),14,77924373,77935069,10697,1,10598,uc010tvk.1,0,ENSG00000100591,AHSA1,activator of HSP90 ATPase activity 1
chr14,78059802,78060330,529,*,MACS_peak_2841,67.11,"Intron (uc001xub.3/9517, intron 2 of 11)",14,77972340,78083110,110771,2,9517,uc001xub.3,22780,ENSG00000100596,SPTLC2,serine palmitoyltransferase long chain base subunit 2
chr14,78266280,78267096,817,*,MACS_peak_2842,97.03,Promoter (<=1kb),14,78266426,78392304,125879,1,57143,uc010tvo.1,0,ENSG00000063761,ADCK1,aarF domain containing kinase 1
